id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,1984403,3,44,31.88,93352.62,38.30,403387.81,b0,cigarro
967467615,0,1985090,4,49,31.81,93356.38,38.30,2727030.75,b0,cigarro
967467615,0,1989484,0,29,31.75,93355.39,38.34,1515914.12,b0,cigarro
967467615,0,1990171,1,34,32.09,93350.56,38.38,299065.41,b0,cigarro
967467615,0,1990956,2,39,31.26,93349.69,38.26,64758892,b0,cigarro
967467615,0,1991643,3,44,31.89,93351.41,38.39,402911.66,b0,cigarro
967467615,0,1992330,4,49,31.82,93353.70,38.38,2721594.75,b0,cigarro
967467615,0,1996724,0,29,31.77,93354,38.38,1515914.12,b0,cigarro
967467615,0,1997411,1,34,32.11,93345.58,38.42,300117.22,b0,cigarro
967467615,0,1998196,2,39,31.28,93353.16,38.30,64855024,b0,cigarro
967467615,0,1998883,3,44,31.91,93349.45,38.41,404583.16,b0,cigarro
967467615,0,1999570,4,49,31.84,93351.14,38.40,2729756.75,b0,cigarro
967467615,0,2003964,0,29,31.78,93350.35,38.33,1510881.62,b0,cigarro
967467615,0,2004651,1,34,32.12,93351.78,38.37,300117.22,b0,cigarro
967467615,0,2005436,2,39,31.27,93347.41,38.23,64855024,b0,cigarro
967467615,0,2006123,3,44,31.90,93346.69,38.34,402199.53,b0,cigarro
967467615,0,2006810,4,49,31.83,93354.84,38.33,2700066,b0,cigarro
967467615,0,2011194,0,29,31.74,93353.86,38.25,1480303.62,b0,cigarro
967467615,0,2011979,1,34,32.08,93345.39,38.29,298020.97,b0,cigarro
967467615,0,2012666,2,39,31.27,93350.46,38.15,64377212,b0,cigarro
967467615,0,2013353,3,44,31.90,93351.28,38.29,402436.63,b0,cigarro
967467615,0,2014040,4,49,31.84,93351.71,38.28,2700066,b0,cigarro
967467615,0,2018434,0,29,31.76,93349.26,38.25,1478700.37,b0,cigarro
967467615,0,2019219,1,34,32.10,93354.09,38.29,296983.75,b0,cigarro
967467615,0,2019906,2,39,31.26,93347.07,38.15,64377212,b0,cigarro
967467615,0,2020593,3,44,31.89,93348.16,38.29,402199.53,b0,cigarro
967467615,0,2021280,4,49,31.82,93354.07,38.28,2694736.75,b0,cigarro
967467615,0,2025674,0,29,31.72,93349.12,38.23,1473911.50,b0,cigarro
967467615,0,2026459,1,34,32.06,93348.38,38.28,297501.44,b0,cigarro
967467615,0,2027146,2,39,31.23,93352.09,38.13,63953160,b0,cigarro
967467615,0,2027833,3,44,31.86,93350.19,38.28,402436.63,b0,cigarro
967467615,0,2028520,4,49,31.80,93350.81,38.28,2708099.25,b0,cigarro
967467615,0,2032914,0,29,31.73,93351.48,38.29,1504223.25,b0,cigarro
967467615,0,2033699,1,34,32.06,93347.76,38.34,297501.44,b0,cigarro
967467615,0,2034386,2,39,31.24,93351.02,38.22,64282492,b0,cigarro
967467615,0,2035073,3,44,31.87,93355.30,38.37,403149.59,b0,cigarro
967467615,0,2035760,4,49,31.81,93349.54,38.37,2713481.25,b0,cigarro
967467615,0,2040154,0,29,31.75,93350.35,38.42,1509211.50,b0,cigarro
967467615,0,2040841,1,34,32.09,93350.56,38.48,300910.97,b0,cigarro
967467615,0,2041626,2,39,31.27,93352.43,38.38,64000000,b0,cigarro
967467615,0,2042313,3,44,31.89,93351.60,38.51,403149.59,b0,cigarro
967467615,0,2043000,4,49,31.81,93350.95,38.52,2727030.75,b0,cigarro
967467615,0,2047394,0,29,31.74,93353.86,38.47,1519287.87,b0,cigarro
967467615,0,2048081,1,34,32.07,93353.31,38.51,300117.22,b0,cigarro
967467615,0,2048866,2,39,31.24,93348.02,38.37,64903192,b0,cigarro
967467615,0,2049553,3,44,31.87,93346.87,38.51,403626.34,b0,cigarro
967467615,0,2050240,4,49,31.80,93352.77,38.49,2732488.25,b0,cigarro
967467615,0,2054634,0,29,31.69,93355.17,38.39,1515914.12,b0,cigarro
967467615,0,2055321,1,34,32.02,93350.24,38.42,299853.59,b0,cigarro
967467615,0,2056106,2,39,31.20,93349.71,38.29,65486884,b0,cigarro
967467615,0,2056793,3,44,31.83,93350.63,38.41,403626.34,b0,cigarro
967467615,0,2057480,4,49,31.76,93351.69,38.40,2721594.75,b0,cigarro
967467615,0,2061874,0,29,31.67,93350.32,38.35,1504223.25,b0,cigarro
967467615,0,2062561,1,34,32.01,93350.35,38.39,298020.97,b0,cigarro
967467615,0,2063346,2,39,31.19,93352,38.26,63953160,b0,cigarro
967467615,0,2064033,3,44,31.82,93350.51,38.38,401726.16,b0,cigarro
967467615,0,2064720,4,49,31.75,93353.79,38.38,2716180.25,b0,cigarro
967467615,0,2069104,0,29,31.67,93347.11,38.38,1503395.12,b0,cigarro
967467615,0,2069889,1,34,32,93348.18,38.42,299065.41,b0,cigarro
967467615,0,2070576,2,39,31.17,93347.09,38.30,64519812,b0,cigarro
967467615,0,2071263,3,44,31.79,93351.26,38.42,403149.59,b0,cigarro
967467615,0,2071950,4,49,31.71,93351.63,38.41,2732488.25,b0,cigarro
967467615,0,2076344,0,29,31.67,93348.52,38.40,1512555.37,b0,cigarro
967467615,0,2077129,1,34,32.01,93348.13,38.45,298542.28,b0,cigarro
